author_scopus_id,tcin_author,title,url,cover_date,citations,journal,issn,eissn,journal_norm,issn_norm,eissn_norm,impact_from_eissn,impact_from_issn,impact_from_journal,impact_factor,impact_match_source,impact_band
7202419754,"Cannon, Mary","Correction to: Cannabis and public health—a need to reclaim the narrative (Irish Journal of Medical Science (1971 -), (2022), 191, 2, (951-953), 10.1007/s11845-021-02570-x)",https://api.elsevier.com/content/abstract/scopus_id/85106236271,2022-04-01,0,Irish Journal of Medical Science,00211265,18634362,irish journal of medical science,00211265,18634362,3.8,3.8,3.8,3.8,eissn,2-4
7202419754,"Cannon, Mary",Cannabis and public health—a need to reclaim the narrative,https://api.elsevier.com/content/abstract/scopus_id/85102749306,2022-04-01,1,Irish Journal of Medical Science,00211265,18634362,irish journal of medical science,00211265,18634362,3.8,3.8,3.8,3.8,eissn,2-4
7202419754,"Cannon, Mary",Maternal smoking during pregnancy and offspring psychiatric disorder: a longitudinal birth cohort study,https://api.elsevier.com/content/abstract/scopus_id/85105424456,2022-03-01,13,Social Psychiatry and Psychiatric Epidemiology,09337954,14339285,social psychiatry and psychiatric epidemiology,09337954,14339285,8.6,8.6,8.6,8.6,eissn,8-16
7202419754,"Cannon, Mary",Sexual assault and psychosis in two large general population samples: Is childhood and adolescence a developmental window of sensitivity?,https://api.elsevier.com/content/abstract/scopus_id/85123700040,2022-03-01,7,Schizophrenia Research,09209964,15732509,schizophrenia research,09209964,15732509,5.6,5.6,5.6,5.6,eissn,4-8
7202419754,"Cannon, Mary",Youth psychiatry: time for a new sub-specialty within psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85122733104,2022-02-01,13,World Psychiatry,17238617,20515545,world psychiatry,17238617,20515545,74.0,74.0,74.0,74.0,eissn,32+
7202419754,"Cannon, Mary",Neuroanatomical markers of psychotic experiences in adolescents: A machine-learning approach in a longitudinal population-based sample,https://api.elsevier.com/content/abstract/scopus_id/85126061128,2022-01-01,2,Neuroimage Clinical,,22131582,neuroimage clinical,,22131582,7.8,,7.8,7.8,eissn,4-8
7202419754,"Cannon, Mary",The association of plasma inflammatory markers with omega-3 fatty acids and their mediating role in psychotic symptoms and functioning: An analysis of the NEURAPRO clinical trial,https://api.elsevier.com/content/abstract/scopus_id/85116673880,2022-01-01,7,Brain Behavior and Immunity,08891591,10902139,brain behavior and immunity,08891591,10902139,15.2,15.2,15.2,15.2,eissn,8-16
7202419754,"Cannon, Mary",Hallucinations in the general population across the adult lifespan: Prevalence and psychopathologic significance,https://api.elsevier.com/content/abstract/scopus_id/85110185129,2021-12-09,34,British Journal of Psychiatry,00071250,14721465,british journal of psychiatry,00071250,14721465,12.8,12.8,12.8,12.8,eissn,8-16
7202419754,"Cannon, Mary",Self-reported interpersonal and educational/vocational difficulties in young adults with a history of transient psychotic experiences: findings from a population-based study,https://api.elsevier.com/content/abstract/scopus_id/85099243157,2021-12-01,8,BMC Psychiatry,,1471244X,bmc psychiatry,,1471244X,5.8,,5.8,5.8,eissn,4-8
7202419754,"Cannon, Mary",The debate about physician assisted suicide and euthanasia in Ireland – Implications for psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85117598698,2021-11-01,4,International Journal of Law and Psychiatry,01602527,18736386,international journal of law and psychiatry,01602527,18736386,2.5,2.5,2.5,2.5,eissn,2-4
7202419754,"Cannon, Mary","Social cognition and self-reported ASD traits in young adults who have reported psychotic experiences: A population-based, longitudinal study",https://api.elsevier.com/content/abstract/scopus_id/85114157518,2021-11-01,5,Schizophrenia Research,09209964,15732509,schizophrenia research,09209964,15732509,5.6,5.6,5.6,5.6,eissn,4-8
7202419754,"Cannon, Mary",The association between familial death in childhood or adolescence and subsequent substance use disorder: A systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85106479355,2021-09-01,7,Addictive Behaviors,03064603,18736327,addictive behaviors,03064603,18736327,8.1,8.1,8.1,8.1,eissn,8-16
7202419754,"Cannon, Mary",A neural efficiency-Threshold model to understand psychotic experiences,https://api.elsevier.com/content/abstract/scopus_id/85107337618,2021-08-01,21,Psychological Medicine,00332917,14698978,psychological medicine,00332917,14698978,13.2,13.2,13.2,13.2,eissn,8-16
7202419754,"Cannon, Mary","Early adult mental health, functional and neuropsychological outcomes of young people who have reported psychotic experiences: A 10-year longitudinal study",https://api.elsevier.com/content/abstract/scopus_id/85082533920,2021-08-01,29,Psychological Medicine,00332917,14698978,psychological medicine,00332917,14698978,13.2,13.2,13.2,13.2,eissn,8-16
7202419754,"Cannon, Mary",Cannabis Legalization and Adolescent Cannabis Use: Explanation of Paradoxical Findings,https://api.elsevier.com/content/abstract/scopus_id/85104436078,2021-07-01,7,Journal of Adolescent Health,1054139X,18791972,journal of adolescent health,1054139X,18791972,8.6,8.6,8.6,8.6,eissn,8-16
7202419754,"Cannon, Mary",Public health psychiatry: an idea whose time has come,https://api.elsevier.com/content/abstract/scopus_id/85105823716,2021-06-01,7,World Psychiatry,17238617,20515545,world psychiatry,17238617,20515545,74.0,74.0,74.0,74.0,eissn,32+
7202419754,"Cannon, Mary",Incidence of schizophrenia and influence of prenatal and infant exposure to viral infectious diseases,https://api.elsevier.com/content/abstract/scopus_id/85103159849,2021-06-01,11,Acta Psychiatrica Scandinavica,0001690X,16000447,acta psychiatrica scandinavica,0001690X,16000447,10.5,10.5,10.5,10.5,eissn,8-16
7202419754,"Cannon, Mary",A meta-analysis of the relationship between parental death in childhood and subsequent psychiatric disorder,https://api.elsevier.com/content/abstract/scopus_id/85101927598,2021-06-01,21,Acta Psychiatrica Scandinavica,0001690X,16000447,acta psychiatrica scandinavica,0001690X,16000447,10.5,10.5,10.5,10.5,eissn,8-16
7202419754,"Cannon, Mary",Plasma polyunsaturated fatty acids and mental disorders in adolescence and early adulthood: cross-sectional and longitudinal associations in a general population cohort,https://api.elsevier.com/content/abstract/scopus_id/85107323230,2021-06-01,25,Translational Psychiatry,,21583188,translational psychiatry,,21583188,11.5,,11.5,11.5,eissn,8-16
7202419754,"Cannon, Mary",Impact of initial COVID-19 restrictions on psychiatry presentations to the emergency department of a large academic teaching hospital,https://api.elsevier.com/content/abstract/scopus_id/85095744301,2021-06-01,38,Irish Journal of Psychological Medicine,07909667,20516967,irish journal of psychological medicine,07909667,20516967,4.8,4.8,4.8,4.8,eissn,4-8
7202419754,"Cannon, Mary",Testing the Independent and Joint Contribution of Exposure to Neurodevelopmental Adversity and Childhood Trauma to Risk of Psychotic Experiences in Adulthood,https://api.elsevier.com/content/abstract/scopus_id/85105896271,2021-05-01,7,Schizophrenia Bulletin,05867614,17451701,schizophrenia bulletin,05867614,17451701,10.9,10.9,10.9,10.9,eissn,8-16
7202419754,"Cannon, Mary",Risk and protective factors for psychotic experiences in adolescence: A population-based study,https://api.elsevier.com/content/abstract/scopus_id/85079230843,2021-05-01,34,Psychological Medicine,00332917,14698978,psychological medicine,00332917,14698978,13.2,13.2,13.2,13.2,eissn,8-16
7202419754,"Cannon, Mary",Childhood trauma and adult mental disorder: A systematic review and meta-analysis of longitudinal cohort studies,https://api.elsevier.com/content/abstract/scopus_id/85099421689,2021-03-01,396,Acta Psychiatrica Scandinavica,0001690X,16000447,acta psychiatrica scandinavica,0001690X,16000447,10.5,10.5,10.5,10.5,eissn,8-16
7202419754,"Cannon, Mary",Physical activity and emotional-behavioural difficulties in young people: A longitudinal population-based cohort study,https://api.elsevier.com/content/abstract/scopus_id/85102213653,2021-02-01,7,European Journal of Public Health,11011262,1464360X,european journal of public health,11011262,1464360X,5.5,5.5,5.5,5.5,eissn,4-8
7202419754,"Cannon, Mary",Online mental health animations for young people: Qualitative empirical thematic analysis and knowledge transfer,https://api.elsevier.com/content/abstract/scopus_id/85101001526,2021-02-01,16,Journal of Medical Internet Research,,14388871,journal of medical internet research,,14388871,11.7,,11.7,11.7,eissn,8-16
7202419754,"Cannon, Mary",Complement pathway changes at age 12 are associated with psychotic experiences at age 18 in a longitudinal population-based study: evidence for a role of stress,https://api.elsevier.com/content/abstract/scopus_id/85059877970,2021-02-01,42,Molecular Psychiatry,13594184,14765578,molecular psychiatry,13594184,14765578,22.1,22.1,22.1,22.1,eissn,16-32
7202419754,"Cannon, Mary",Intelligence quotient decline following frequent or dependent cannabis use in youth: A systematic review and meta-analysis of longitudinal studies,https://api.elsevier.com/content/abstract/scopus_id/85100002026,2021-01-01,24,Psychological Medicine,00332917,14698978,psychological medicine,00332917,14698978,13.2,13.2,13.2,13.2,eissn,8-16
7202419754,"Cannon, Mary",Development of Proteomic Prediction Models for Transition to Psychotic Disorder in the Clinical High-Risk State and Psychotic Experiences in Adolescence,https://api.elsevier.com/content/abstract/scopus_id/85093122200,2021-01-01,89,JAMA Psychiatry,2168622X,,jama psychiatry,2168622X,,,31.4,31.4,31.4,issn,16-32
23988634300,"Campbell, Mathew",Restoring brain barriers: an innovative approach for treating neurological disorders,https://api.elsevier.com/content/abstract/scopus_id/105010501801,2025-12-01,7,Fluids and Barriers of the CNS,,20458118,fluids and barriers of the cns,,20458118,9.0,,9.0,9.0,eissn,8-16
23988634300,"Campbell, Mathew",Dynamic Inner Blood Retina Barrier Disruption in Retinitis Pigmentosa,https://api.elsevier.com/content/abstract/scopus_id/105024975078,2025-12-01,0,Investigative Ophthalmology and Visual Science,01460404,15525783,investigative ophthalmology and visual science,01460404,15525783,6.2,6.2,6.2,6.2,eissn,4-8
23988634300,"Campbell, Mathew",Automated Assessment of Retinal Vascular Integrity Across Species,https://api.elsevier.com/content/abstract/scopus_id/105024781767,2025-12-01,0,Investigative Ophthalmology and Visual Science,01460404,15525783,investigative ophthalmology and visual science,01460404,15525783,6.2,6.2,6.2,6.2,eissn,4-8
23988634300,"Campbell, Mathew",Endothelial IL-36 receptor activation promotes vascular stability to limit pathological microvessel permeability in the CNS,https://api.elsevier.com/content/abstract/scopus_id/105023380956,2025-11-25,1,Cell Reports,26391856,22111247,cell reports,26391856,22111247,12.9,12.9,12.9,12.9,eissn,8-16
23988634300,"Campbell, Mathew",Enhanced retinal pigment epithelial cells as a delivery vehicle for retinal disease,https://api.elsevier.com/content/abstract/scopus_id/105000942092,2025-06-12,0,Molecular Therapy Methods and Clinical Development,,23290501,molecular therapy methods and clinical development,,23290501,8.7,,8.7,8.7,eissn,8-16
23988634300,"Campbell, Mathew",A fantastically encapsulated idea,https://api.elsevier.com/content/abstract/scopus_id/105002892566,2025-05-07,0,Molecular Therapy,15250016,15250024,molecular therapy,15250016,15250024,20.1,20.1,20.1,20.1,eissn,16-32
23988634300,"Campbell, Mathew",Astrocytic cannabinoid receptor 1 promotes resilience by dampening stress-induced blood–brain barrier alterations,https://api.elsevier.com/content/abstract/scopus_id/85218716074,2025-04-01,27,Nature Neuroscience,10976256,15461726,nature neuroscience,10976256,15461726,35.4,35.4,35.4,35.4,eissn,32+
23988634300,"Campbell, Mathew",Phenotype-Led Identification of IL-10 Upregulators in Human CD4+ T-cells and Elucidation of Their Pharmacology as Highly Selective CDK8/CDK19 Inhibitors,https://api.elsevier.com/content/abstract/scopus_id/85214578684,2025-01-23,0,Journal of Medicinal Chemistry,00222623,15204804,journal of medicinal chemistry,00222623,15204804,11.5,11.5,11.5,11.5,eissn,8-16
23988634300,"Campbell, Mathew",Key Claudins at the Blood-Retina Barriers,https://api.elsevier.com/content/abstract/scopus_id/85218434187,2025-01-01,1,Advances in Experimental Medicine and Biology,00652598,,advances in experimental medicine and biology,00652598,,,4.5,4.5,4.5,issn,4-8
23988634300,"Campbell, Mathew",Understanding the Blood-Brain Barrier: From Physiology to Pathology,https://api.elsevier.com/content/abstract/scopus_id/105007482838,2025-01-01,8,Advances in Experimental Medicine and Biology,00652598,22148019,advances in experimental medicine and biology,00652598,22148019,4.5,4.5,4.5,4.5,eissn,4-8
23988634300,"Campbell, Mathew",Circadian Regulation of the Ocular Vasculature,https://api.elsevier.com/content/abstract/scopus_id/105028831540,2025-01-01,0,Encyclopedia of the Eye,,,encyclopedia of the eye,,,,,,,unmatched,unmatched
23988634300,"Campbell, Mathew",Gene therapy for glaucoma: Targeting key mechanisms,https://api.elsevier.com/content/abstract/scopus_id/85206450656,2024-12-01,9,Vision Research,00426989,18785646,vision research,00426989,18785646,3.6,3.6,3.6,3.6,eissn,2-4
23988634300,"Campbell, Mathew",NX210c drug candidate peptide strengthens mouse and human blood-brain barriers,https://api.elsevier.com/content/abstract/scopus_id/85205336278,2024-12-01,8,Fluids and Barriers of the CNS,,20458118,fluids and barriers of the cns,,20458118,9.0,,9.0,9.0,eissn,8-16
23988634300,"Campbell, Mathew",Pumilio-1 mediated translational control of claudin-5 at the blood-brain barrier,https://api.elsevier.com/content/abstract/scopus_id/85196324168,2024-12-01,3,Fluids and Barriers of the CNS,,20458118,fluids and barriers of the cns,,20458118,9.0,,9.0,9.0,eissn,8-16
23988634300,"Campbell, Mathew",Eyes on glutamate in angiogenesis and barrier formation,https://api.elsevier.com/content/abstract/scopus_id/85195643052,2024-06-19,2,Neuron,08966273,10974199,neuron,08966273,10974199,22.1,22.1,22.1,22.1,eissn,16-32
23988634300,"Campbell, Mathew",A loss of function mutation in CLDN25 causing Pelizaeus-Merzbacher-like leukodystrophy,https://api.elsevier.com/content/abstract/scopus_id/85195435412,2024-06-15,4,Human Molecular Genetics,09646906,14602083,human molecular genetics,09646906,14602083,7.0,7.0,7.0,7.0,eissn,4-8
23988634300,"Campbell, Mathew",Synergistic induction of blood–brain barrier properties,https://api.elsevier.com/content/abstract/scopus_id/85193358067,2024-05-21,17,Proceedings of the National Academy of Sciences of the United States of America,00278424,10916490,proceedings of the national academy of sciences of the united states of america,00278424,10916490,16.5,16.5,16.5,16.5,eissn,16-32
23988634300,"Campbell, Mathew",Mosaic deletion of claudin-5 reveals rapid non-cell-autonomous consequences of blood-brain barrier leakage,https://api.elsevier.com/content/abstract/scopus_id/85186727078,2024-03-26,19,Cell Reports,,22111247,cell reports,,22111247,12.9,,12.9,12.9,eissn,8-16
23988634300,"Campbell, Mathew",Circulating myeloid-derived MMP8 in stress susceptibility and depression,https://api.elsevier.com/content/abstract/scopus_id/85184391239,2024-02-29,127,Nature,00280836,14764687,nature,00280836,14764687,78.1,78.1,78.1,78.1,eissn,32+
23988634300,"Campbell, Mathew","Erratum: Development of an intracellular quantitative assay to measure compound binding kinetics (Cell Chemical Biology (2022) 29(2) (287–299.e8), (S2451945621003585), (10.1016/j.chembiol.2021.07.018))",https://api.elsevier.com/content/abstract/scopus_id/85180505413,2023-12-21,1,Cell Chemical Biology,24519456,24519448,cell chemical biology,24519456,24519448,12.6,12.6,12.6,12.6,eissn,8-16
23988634300,"Campbell, Mathew",The CLDN5 gene at the blood-brain barrier in health and disease,https://api.elsevier.com/content/abstract/scopus_id/85151109543,2023-12-01,80,Fluids and Barriers of the CNS,,20458118,fluids and barriers of the cns,,20458118,9.0,,9.0,9.0,eissn,8-16
23988634300,"Campbell, Mathew",Evaluation of Inflammation in the Peripheral Multiple Sclerosis Retina Using Ultra-Widefield Optical Coherence Tomography: A Pilot Study,https://api.elsevier.com/content/abstract/scopus_id/85174752058,2023-10-01,1,Ophthalmic Surgery Lasers and Imaging Retina,23258160,23258179,ophthalmic surgery lasers and imaging retina,23258160,23258179,1.6,1.6,1.6,1.6,eissn,0-2
23988634300,"Campbell, Mathew",Reply: De novo mutations in CLDN5: alternating hemiplegia of childhood or not?,https://api.elsevier.com/content/abstract/scopus_id/85166387519,2023-08-01,0,Brain,00068950,14602156,brain,00068950,14602156,20.4,20.4,20.4,20.4,eissn,16-32
23988634300,"Campbell, Mathew",Near-Complete Drusen Resolution With Brolucizumab: A Mechanism for Proinflammatory Mediated Drusen Clearance?,https://api.elsevier.com/content/abstract/scopus_id/85162776185,2023-06-01,0,Ophthalmic Surgery Lasers and Imaging Retina,23258160,23258179,ophthalmic surgery lasers and imaging retina,23258160,23258179,1.6,1.6,1.6,1.6,eissn,0-2
23988634300,"Campbell, Mathew",Matrix metalloproteinase-3 (MMP-3)–mediated gene therapy for glaucoma,https://api.elsevier.com/content/abstract/scopus_id/85152977735,2023-04-21,29,Science Advances,,23752548,science advances,,23752548,19.6,,19.6,19.6,eissn,16-32
23988634300,"Campbell, Mathew","Neurovascular adaptations modulating cognition, mood, and stress responses",https://api.elsevier.com/content/abstract/scopus_id/85148743125,2023-04-01,36,Trends in Neurosciences,01662236,1878108X,trends in neurosciences,01662236,1878108X,26.4,26.4,26.4,26.4,eissn,16-32
23988634300,"Campbell, Mathew",The blood–retina barrier in health and disease,https://api.elsevier.com/content/abstract/scopus_id/85121995472,2023-02-01,251,FEBS Journal,1742464X,17424658,febs journal,1742464X,17424658,13.1,13.1,13.1,13.1,eissn,8-16
23988634300,"Campbell, Mathew",Non-canonical inflammasome activation mediates the adjuvanticity of nanoparticles,https://api.elsevier.com/content/abstract/scopus_id/85146285876,2023-01-17,25,Cell Reports Medicine,,26663791,cell reports medicine,,26663791,14.6,,14.6,14.6,eissn,8-16
23988634300,"Campbell, Mathew",Vascular and blood-brain barrier-related changes underlie stress responses and resilience in female mice and depression in human tissue,https://api.elsevier.com/content/abstract/scopus_id/85122874135,2022-12-01,217,Nature Communications,,20411723,nature communications,,20411723,23.4,,23.4,23.4,eissn,16-32
23988634300,"Campbell, Mathew",Recurrent de novo mutations in CLDN5 induce an anion-selective blood-brain barrier and alternating hemiplegia,https://api.elsevier.com/content/abstract/scopus_id/85140417948,2022-10-01,24,Brain,00068950,14602156,brain,00068950,14602156,20.4,20.4,20.4,20.4,eissn,16-32
23988634300,"Campbell, Mathew",Minocycline suppresses disease-associated microglia (DAM) in a model of photoreceptor cell degeneration,https://api.elsevier.com/content/abstract/scopus_id/85123695541,2022-04-01,29,Experimental Eye Research,00144835,10960007,experimental eye research,00144835,10960007,6.4,6.4,6.4,6.4,eissn,4-8
23988634300,"Campbell, Mathew",SARM1 Promotes Photoreceptor Degeneration in an Oxidative Stress Model of Retinal Degeneration,https://api.elsevier.com/content/abstract/scopus_id/85128646939,2022-04-01,6,Frontiers in Neuroscience,16624548,1662453X,frontiers in neuroscience,16624548,1662453X,6.6,6.6,6.6,6.6,eissn,4-8
23988634300,"Campbell, Mathew","S100B, GFAP, UCH-L1 and NSE as predictors of abnormalities on CT imaging following mild traumatic brain injury: a systematic review and meta-analysis of diagnostic test accuracy",https://api.elsevier.com/content/abstract/scopus_id/85118230588,2022-04-01,87,Neurosurgical Review,03445607,14372320,neurosurgical review,03445607,14372320,5.5,5.5,5.5,5.5,eissn,4-8
23988634300,"Campbell, Mathew",Development of an intracellular quantitative assay to measure compound binding kinetics,https://api.elsevier.com/content/abstract/scopus_id/85122527988,2022-02-17,5,Cell Chemical Biology,24519456,24519448,cell chemical biology,24519456,24519448,12.6,12.6,12.6,12.6,eissn,8-16
23988634300,"Campbell, Mathew",Methamphetamine enhances caveolar transport of therapeutic agents across the rodent blood-brain barrier,https://api.elsevier.com/content/abstract/scopus_id/85122923700,2022-01-18,13,Cell Reports Medicine,,26663791,cell reports medicine,,26663791,14.6,,14.6,14.6,eissn,8-16
23988634300,"Campbell, Mathew",Immunohistochemical Analysis of Tight Junction Proteins,https://api.elsevier.com/content/abstract/scopus_id/85132616574,2022-01-01,2,Methods in Molecular Biology,10643745,19406029,methods in molecular biology,10643745,19406029,2.1,2.1,2.1,2.1,eissn,2-4
23988634300,"Campbell, Mathew",Inflammasomes in the pathobiology of degenerative retinopathies,https://api.elsevier.com/content/abstract/scopus_id/85199071130,2022-01-01,0,Inflammasome Biology Fundamentals Role in Disease States and Therapeutic Opportunities,,,inflammasome biology fundamentals role in disease states and therapeutic opportunities,,,,,,,unmatched,unmatched
23988634300,"Campbell, Mathew",Permeability of the Blood-Brain Barrier after Traumatic Brain Injury: Radiological Considerations,https://api.elsevier.com/content/abstract/scopus_id/85111047514,2022-01-01,28,Journal of Neurotrauma,08977151,15579042,journal of neurotrauma,08977151,15579042,8.9,8.9,8.9,8.9,eissn,8-16
23988634300,"Campbell, Mathew",Reversibly Modulating the Blood-Brain Barrier by Laser Stimulation of Molecular-Targeted Nanoparticles,https://api.elsevier.com/content/abstract/scopus_id/85116170911,2021-11-24,90,Nano Letters,15306984,15306992,nano letters,15306984,15306992,14.9,14.9,14.9,14.9,eissn,8-16
23988634300,"Campbell, Mathew",Tight Junctions of the Neurovascular Unit,https://api.elsevier.com/content/abstract/scopus_id/85120641799,2021-11-19,36,Frontiers in Molecular Neuroscience,16625099,,frontiers in molecular neuroscience,16625099,,,6.8,6.8,6.8,issn,4-8
23988634300,"Campbell, Mathew",Claudin-5: A Pharmacological Target to Modify the Permeability of the Blood–Brain Barrier,https://api.elsevier.com/content/abstract/scopus_id/85116568032,2021-10-01,41,Biological and Pharmaceutical Bulletin,09186158,13475215,biological and pharmaceutical bulletin,09186158,13475215,3.0,3.0,3.0,3.0,eissn,2-4
23988634300,"Campbell, Mathew",Vascular Expression of Permeability-Resistant Occludin Mutant Preserves Visual Function in Diabetes,https://api.elsevier.com/content/abstract/scopus_id/85112863250,2021-07-01,21,Diabetes,00121797,1939327X,diabetes,00121797,1939327X,11.0,11.0,11.0,11.0,eissn,8-16
23988634300,"Campbell, Mathew",Systemic delivery of antagomirs during blood-brain barrier disruption is disease-modifying in experimental epilepsy,https://api.elsevier.com/content/abstract/scopus_id/85101723771,2021-06-02,35,Molecular Therapy,15250016,15250024,molecular therapy,15250016,15250024,20.1,20.1,20.1,20.1,eissn,16-32
23988634300,"Campbell, Mathew",Blood-brain barrier permeability imaging as a predictor for delayed cerebral ischaemia following subarachnoid haemorrhage. A narrative review,https://api.elsevier.com/content/abstract/scopus_id/85099056706,2021-05-01,4,Acta Neurochirurgica,00016268,09420940,acta neurochirurgica,00016268,09420940,3.6,3.6,3.6,3.6,eissn,2-4
23988634300,"Campbell, Mathew",Interleukin-33 regulates metabolic reprogramming of the retinal pigment epithelium in response to immune stressors,https://api.elsevier.com/content/abstract/scopus_id/85105678785,2021-04-01,11,Jci Insight,,23793708,jci insight,,23793708,11.5,,11.5,11.5,eissn,8-16
7103383672,"Rowan, Michael J.",Divergent disruptive effects of soluble recombinant tau assemblies on synaptic plasticity in vivo,https://api.elsevier.com/content/abstract/scopus_id/105003315077,2025-12-01,3,Molecular Brain,,17566606,molecular brain,,17566606,6.4,,6.4,6.4,eissn,4-8
7103383672,"Rowan, Michael J.",Synaptotoxic effects of extracellular tau are mediated by its microtubule-binding region,https://api.elsevier.com/content/abstract/scopus_id/105007081091,2025-06-01,0,Acta Neuropathologica,00016322,14320533,acta neuropathologica,00016322,14320533,17.9,17.9,17.9,17.9,eissn,16-32
7103383672,"Rowan, Michael J.",Validating the safety of low-dose CTPA in pregnancy: results from the OPTICA (Optimised CT Pulmonary Angiography in Pregnancy) Study,https://api.elsevier.com/content/abstract/scopus_id/85183701680,2024-08-01,11,European Radiology,09387994,14321084,european radiology,09387994,14321084,10.7,10.7,10.7,10.7,eissn,8-16
7103383672,"Rowan, Michael J.",Rapidly reversible persistent long-term potentiation inhibition by patient-derived brain tau and amyloid ß proteins,https://api.elsevier.com/content/abstract/scopus_id/85195628436,2024-06-10,4,Philosophical Transactions of the Royal Society B Biological Sciences,09628436,14712970,philosophical transactions of the royal society b biological sciences,09628436,14712970,10.6,10.6,10.6,10.6,eissn,8-16
7103383672,"Rowan, Michael J.",Patient-derived tau and amyloid-β facilitate long-term depression in vivo: role of tumour necrosis factor-α and the integrated stress response,https://api.elsevier.com/content/abstract/scopus_id/85206924575,2024-01-01,5,Brain Communications,,26321297,brain communications,,26321297,6.9,,6.9,6.9,eissn,4-8
7103383672,"Rowan, Michael J.",Tau and Amyloid b Protein in Patient-Derived Aqueous Brain Extracts Act Concomitantly to Disrupt Long-Term Potentiation in Vivo,https://api.elsevier.com/content/abstract/scopus_id/85167843946,2023-08-09,16,Journal of Neuroscience,02706474,15292401,journal of neuroscience,02706474,15292401,8.0,8.0,8.0,8.0,eissn,8-16
7103383672,"Rowan, Michael J.",Do tau-synaptic long-term depression interactions in the hippocampus play a pivotal role in the progression of Alzheimer's disease?,https://api.elsevier.com/content/abstract/scopus_id/85145226590,2023-06-01,9,Neural Regeneration Research,16735374,18767958,neural regeneration research,16735374,18767958,8.8,8.8,8.8,8.8,eissn,8-16
7103383672,"Rowan, Michael J.",Breast Shielding Combined with an Optimized Computed Tomography Pulmonary Angiography Pregnancy Protocol: A Special Use-Case for Shielding?,https://api.elsevier.com/content/abstract/scopus_id/85143916794,2023-01-01,3,Journal of Thoracic Imaging,08835993,15360237,journal of thoracic imaging,08835993,15360237,3.8,3.8,3.8,3.8,eissn,2-4
7103383672,"Rowan, Michael J.",Inhibition of the ISR abrogates mGluR5-dependent long-term depression and spatial memory deficits in a rat model of Alzheimer’s disease,https://api.elsevier.com/content/abstract/scopus_id/85126076342,2022-12-01,38,Translational Psychiatry,,21583188,translational psychiatry,,21583188,11.5,,11.5,11.5,eissn,8-16
7103383672,"Rowan, Michael J.","Glucocorticoids, synaptic plasticity and Alzheimer's disease",https://api.elsevier.com/content/abstract/scopus_id/85133462909,2022-08-01,10,Current Opinion in Endocrine and Metabolic Research,,24519650,current opinion in endocrine and metabolic research,,24519650,4.6,,4.6,4.6,eissn,4-8
7103383672,"Rowan, Michael J.",Development of an Irish national policy for the management of pregnant or potentially pregnant patients that are referred for a procedure involving the use of ionising radiation,https://api.elsevier.com/content/abstract/scopus_id/85125718922,2022-08-01,1,European Radiology,09387994,14321084,european radiology,09387994,14321084,10.7,10.7,10.7,10.7,eissn,8-16
7103383672,"Rowan, Michael J.",Long-Term Depression-Inducing Low Frequency Stimulation Enhances p-Tau181 and p-Tau217 in an Age-Dependent Manner in Live Rats,https://api.elsevier.com/content/abstract/scopus_id/85137167533,2022-01-01,6,Journal of Alzheimer S Disease,13872877,18758908,journal of alzheimer s disease,13872877,18758908,6.1,6.1,6.1,6.1,eissn,4-8
7103383672,"Rowan, Michael J.",Enduring glucocorticoid-evoked exacerbation of synaptic plasticity disruption in male rats modelling early Alzheimer’s disease amyloidosis,https://api.elsevier.com/content/abstract/scopus_id/85109255640,2021-11-01,18,Neuropsychopharmacology,0893133X,1740634X,neuropsychopharmacology,0893133X,1740634X,13.7,13.7,13.7,13.7,eissn,8-16
7103383672,"Rowan, Michael J.",Hippocampal hyperactivity in a rat model of Alzheimer’s disease,https://api.elsevier.com/content/abstract/scopus_id/85101975496,2021-06-01,33,Journal of Neurochemistry,00223042,14714159,journal of neurochemistry,00223042,14714159,9.4,9.4,9.4,9.4,eissn,8-16
57201275401,"Hardiman, Orla",Dynamic modelling of the ALSFRS-R: leveraging population-based scores using neural networks,https://api.elsevier.com/content/abstract/scopus_id/105021670539,2025-12-01,1,Ebiomedicine,,23523964,ebiomedicine,,23523964,17.1,,17.1,17.1,eissn,16-32
57201275401,"Hardiman, Orla","Optimised machine learning for time-to-event prediction in healthcare applied to timing of gastrostomy in ALS: a multi-centre, retrospective model development and validation study",https://api.elsevier.com/content/abstract/scopus_id/105018102861,2025-11-01,0,Ebiomedicine,,23523964,ebiomedicine,,23523964,17.1,,17.1,17.1,eissn,16-32
57201275401,"Hardiman, Orla",A Proposed Feasibility Process: Lessons Learned from the Precision MS Project,https://api.elsevier.com/content/abstract/scopus_id/105017578220,2025-10-02,0,Studies in Health Technology and Informatics,09269630,18798365,studies in health technology and informatics,09269630,18798365,1.1,1.1,1.1,1.1,eissn,0-2
57201275401,"Hardiman, Orla",SC10X/U: A high-density electrode system for standardised surface recording of neural activity of the cervical spinal cord,https://api.elsevier.com/content/abstract/scopus_id/105009691371,2025-09-01,1,Clinical Neurophysiology,13882457,18728952,clinical neurophysiology,13882457,18728952,7.9,7.9,7.9,7.9,eissn,4-8
